Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
8.96,Regular,0.069219165,Fruits and Vegetables,196.5768,OUT018,Medium,Tier 3,Supermarket Type2,2759.0752,0
19.6,Low Fat,0.039569689,Grocery,165.9526,OUT035,Small,Tier 2,Supermarket Type1,2631.2416,5
9.195,Low Fat,0.180588082,Grocery,182.2634,OUT010,High,Tier 3,Grocery Store,363.5268,11
8.97,Low Fat,0.09301462,Household and Non-Food Items,52.7956,OUT046,Small,Tier 1,Supermarket Type1,1037.3164,12
9.3,Low Fat,0.066887123,Frozen Foods,183.9292,OUT049,Medium,Tier 1,Supermarket Type1,3283.7256,10
17.7,Regular,0.042468413,Frozen Foods,162.421,OUT035,Small,Tier 2,Supermarket Type1,1468.089,5
7.27,Low Fat,0.071188446,Beverages,111.9518,OUT049,Medium,Tier 1,Supermarket Type1,1138.518,10
20.7,Regular,0.191008614,Grocery,92.8436,OUT010,High,Tier 3,Grocery Store,189.0872,11
16.1,Regular,0.159595473,Frozen Foods,32.8558,OUT013,High,Tier 3,Supermarket Type1,339.558,22
15.460000000000003,Regular,0.086905536,Fruits and Vegetables,78.8644,OUT019,Small,Tier 1,Grocery Store,314.2576,24
20.75,Low Fat,0.089186387,Grocery,193.3478,OUT013,High,Tier 3,Supermarket Type1,6006.1818,22
20.2,Low Fat,0.112321218,Household and Non-Food Items,123.6046,OUT046,Small,Tier 1,Supermarket Type1,2988.1104,12
5.51,Low Fat,0.034668802,Household and Non-Food Items,98.5726,OUT017,Small,Tier 2,Supermarket Type1,1761.7068,2
20.2,Regular,0.0,Fruits and Vegetables,129.0678,OUT017,Small,Tier 2,Supermarket Type1,3560.6984,2
14.7,Low Fat,0.072592873,Fruits and Vegetables,48.5034,OUT018,Medium,Tier 3,Supermarket Type2,874.8612,0
20.0,Regular,0.059889718,Grocery,168.5132,OUT035,Small,Tier 2,Supermarket Type1,2874.9244,5
17.1,Low Fat,0.112402118,Household and Non-Food Items,112.986,OUT010,High,Tier 3,Grocery Store,113.186,11
11.5,Low Fat,0.029529474,Household and Non-Food Items,132.6626,OUT010,High,Tier 3,Grocery Store,262.3252,11
11.15,Regular,0.105736638,Grocery,104.4648,OUT018,Medium,Tier 3,Supermarket Type2,2181.1608,0
16.2,Low Fat,0.044291251,Frozen Foods,43.3454,OUT049,Medium,Tier 1,Supermarket Type1,503.3448,10
16.1,Low Fat,0.100388706,Fruits and Vegetables,76.0328,OUT049,Medium,Tier 1,Supermarket Type1,1853.5872,10
15.0,Regular,0.054599767,Grocery,59.4904,OUT018,Medium,Tier 3,Supermarket Type2,644.4944,0
12.8,Low Fat,0.069560905,Grocery,263.0252,OUT013,High,Tier 3,Supermarket Type1,2885.5772,22
5.985,Low Fat,0.0,Frozen Foods,125.2678,OUT035,Small,Tier 2,Supermarket Type1,1017.3424,5
19.35,Regular,0.021453493,Fruits and Vegetables,120.3098,OUT035,Small,Tier 2,Supermarket Type1,2530.7058,5
16.6,Low Fat,0.016276741,Household and Non-Food Items,109.8596,OUT018,Medium,Tier 3,Supermarket Type2,1617.894,0
11.677,Low Fat,0.056656942,Grocery,106.2622,OUT027,Medium,Tier 3,Supermarket Type3,2328.9684,24
11.5,Low Fat,0.072994847,Fruits and Vegetables,189.253,OUT049,Medium,Tier 1,Supermarket Type1,1328.271,10
8.88,Low Fat,0.165073642,Household and Non-Food Items,207.727,OUT010,High,Tier 3,Grocery Store,209.727,11
11.6,Low Fat,0.017744999,Grocery,177.9686,OUT046,Small,Tier 1,Supermarket Type1,1244.3802,12
9.8,Low Fat,0.047453947,Grocery,101.7016,OUT017,Small,Tier 2,Supermarket Type1,1518.024,2
9.395,Regular,0.171422166,Fruits and Vegetables,139.1838,OUT045,Small,Tier 2,Supermarket Type1,1685.8056,7
12.3,Low Fat,0.021860985,Frozen Foods,193.3162,OUT046,Small,Tier 1,Supermarket Type1,3078.6592,12
16.1,Low Fat,0.023577298,Beverages,192.6846,OUT046,Small,Tier 1,Supermarket Type1,2866.269,12
19.1,Regular,0.043304681,Fruits and Vegetables,147.5418,OUT010,High,Tier 3,Grocery Store,294.2836,11
8.43,Low Fat,0.177971115,Household and Non-Food Items,174.0422,OUT049,Medium,Tier 1,Supermarket Type1,2069.3064,10
14.5,Regular,0.106894492,Grocery,260.4594,OUT010,High,Tier 3,Grocery Store,1046.6376,11
8.27,Regular,0.127927931,Beverages,184.8924,OUT046,Small,Tier 1,Supermarket Type1,4442.2176,12
7.02,Low Fat,0.081623275,Fruits and Vegetables,148.0734,OUT017,Small,Tier 2,Supermarket Type1,1930.1542,2
20.0,Regular,0.051596927,Frozen Foods,128.0678,OUT045,Small,Tier 2,Supermarket Type1,1780.3492,7
11.011,Low Fat,0.054670967,Proteins,158.6604,OUT019,Small,Tier 1,Grocery Store,316.9208,24
13.1,Low Fat,0.012089479,Others,189.853,OUT013,High,Tier 3,Supermarket Type1,3415.554,22
15.2,Low Fat,0.021250528,Grocery,216.5824,OUT045,Small,Tier 2,Supermarket Type1,5241.1776,7
10.8,Low Fat,0.05843345,Beverages,74.738,OUT046,Small,Tier 1,Supermarket Type1,1025.332,12
12.6,Low Fat,0.05606697,Proteins,50.7982,OUT035,Small,Tier 2,Supermarket Type1,473.3838,5
12.15,Low Fat,0.029569276,Household and Non-Food Items,115.015,OUT049,Medium,Tier 1,Supermarket Type1,2912.875,10
7.42,Low Fat,0.0204332,Grocery,248.9092,OUT045,Small,Tier 2,Supermarket Type1,5976.2208,7
13.48,Regular,0.055213281,Grocery,172.4764,OUT019,Small,Tier 1,Grocery Store,687.1056,24
6.885,Regular,0.1408005,Grocery,111.4228,OUT017,Small,Tier 2,Supermarket Type1,2984.1156,2
13.228,Low Fat,0.047665717,Household and Non-Food Items,42.177,OUT027,Medium,Tier 3,Supermarket Type3,1255.033,24
20.25,Low Fat,0.059268885,Household and Non-Food Items,246.446,OUT017,Small,Tier 2,Supermarket Type1,3695.19,2
15.3,Regular,0.084937098,Grocery,214.0218,OUT045,Small,Tier 2,Supermarket Type1,1068.609,7
9.21,Low Fat,0.008778413,Fruits and Vegetables,122.4414,OUT049,Medium,Tier 1,Supermarket Type1,1583.9382,10
15.6,Low Fat,0.0,Grocery,220.4798,OUT018,Medium,Tier 3,Supermarket Type2,661.1394,0
15.35,Low Fat,0.013834247,Frozen Foods,62.7168,OUT049,Medium,Tier 1,Supermarket Type1,958.752,10
12.15,Regular,0.132351411,Fruits and Vegetables,190.3872,OUT045,Small,Tier 2,Supermarket Type1,2836.308,7
12.11,Low Fat,0.082955719,Household and Non-Food Items,164.0552,OUT027,Medium,Tier 3,Supermarket Type3,5523.4768,24
11.395,Low Fat,0.009893817,Household and Non-Food Items,50.3034,OUT049,Medium,Tier 1,Supermarket Type1,972.068,10
17.1,Low Fat,0.0,Fruits and Vegetables,111.9886,OUT046,Small,Tier 1,Supermarket Type1,3002.0922,12
18.85,Regular,0.067940657,Grocery,119.044,OUT035,Small,Tier 2,Supermarket Type1,1198.44,5
19.6,Low Fat,0.094161662,Household and Non-Food Items,251.9698,OUT046,Small,Tier 1,Supermarket Type1,4566.0564,12
11.3,Regular,0.067107448,Frozen Foods,258.1962,OUT017,Small,Tier 2,Supermarket Type1,4402.9354,2
13.35,Low Fat,0.018321361,Frozen Foods,255.3698,OUT027,Medium,Tier 3,Supermarket Type3,4819.7262,24
5.785,Regular,0.038756864,Fruits and Vegetables,260.7252,OUT046,Small,Tier 1,Supermarket Type1,6033.4796,12
5.82,Regular,0.077254736,Fruits and Vegetables,257.633,OUT013,High,Tier 3,Supermarket Type1,1537.998,22
9.0,Low Fat,0.08630486,Grocery,168.0816,OUT018,Medium,Tier 3,Supermarket Type2,2181.1608,0
13.197000000000003,Regular,0.128876537,Grocery,139.1838,OUT027,Medium,Tier 3,Supermarket Type3,4916.933,24
7.895,Regular,0.061163967,Grocery,59.2588,OUT035,Small,Tier 2,Supermarket Type1,801.6232,5
13.8,Low Fat,0.058220302,Grocery,247.4802,OUT045,Small,Tier 2,Supermarket Type1,1474.0812,7
5.44,Low Fat,0.025519534,Grocery,238.7538,OUT049,Medium,Tier 1,Supermarket Type1,3605.307,10
16.7,Low Fat,0.070133177,Fruits and Vegetables,109.8912,OUT013,High,Tier 3,Supermarket Type1,873.5296,22
19.85,Low Fat,0.025947095,Household and Non-Food Items,46.9376,OUT013,High,Tier 3,Supermarket Type1,575.2512,22
10.395,Regular,0.091688111,Grocery,49.0008,OUT017,Small,Tier 2,Supermarket Type1,860.2136,2
11.33,Low Fat,0.0,Beverages,40.5138,OUT019,Small,Tier 1,Grocery Store,40.6138,24
12.696,Regular,0.165101585,Fruits and Vegetables,87.7882,OUT019,Small,Tier 1,Grocery Store,515.3292,24
15.1,Low Fat,0.059417055,Household and Non-Food Items,237.9248,OUT049,Medium,Tier 1,Supermarket Type1,2133.2232,10
20.5,Low Fat,0.036287517,Fruits and Vegetables,121.2756,OUT018,Medium,Tier 3,Supermarket Type2,2181.1608,0
15.6,Low Fat,0.037764269,Grocery,124.9704,OUT045,Small,Tier 2,Supermarket Type1,2253.0672,7
16.75,Regular,0.024848788,Beverages,39.9822,OUT035,Small,Tier 2,Supermarket Type1,746.3618,5
10.85,Low Fat,0.162903525,Grocery,104.9622,OUT018,Medium,Tier 3,Supermarket Type2,1482.0708,0
16.2,Regular,0.016747538,Frozen Foods,98.6726,OUT017,Small,Tier 2,Supermarket Type1,1272.3438,2
7.72,Regular,0.147904328,Fruits and Vegetables,116.6466,OUT010,High,Tier 3,Grocery Store,117.8466,11
9.223,Low Fat,0.079904068,Grocery,120.044,OUT027,Medium,Tier 3,Supermarket Type3,4434.228,24
5.785,Regular,0.040325274,Grocery,180.466,OUT013,High,Tier 3,Supermarket Type1,719.064,22
13.187000000000001,Regular,0.06302467,Grocery,181.6318,OUT027,Medium,Tier 3,Supermarket Type3,1263.0226,24
15.2,Low Fat,0.021203509,Grocery,216.3824,OUT035,Small,Tier 2,Supermarket Type1,6114.7072,5
13.1,Regular,0.098765906,Frozen Foods,196.3768,OUT035,Small,Tier 2,Supermarket Type1,2167.8448,5
6.32,Low Fat,0.012707362,Proteins,41.0822,OUT013,High,Tier 3,Supermarket Type1,942.7728,22
17.85,Low Fat,0.04442649,Grocery,124.902,OUT013,High,Tier 3,Supermarket Type1,1897.53,22
9.443999999999999,Regular,0.121712459,Fruits and Vegetables,101.2016,OUT027,Medium,Tier 3,Supermarket Type3,2631.2416,24
13.85,Low Fat,0.030769458,Beverages,141.7154,OUT013,High,Tier 3,Supermarket Type1,2978.1234,22
5.78,Low Fat,0.014614357,Beverages,147.3102,OUT018,Medium,Tier 3,Supermarket Type2,2332.9632,0
16.634,Regular,0.076868664,Frozen Foods,62.1194,OUT019,Small,Tier 1,Grocery Store,123.8388,24
6.885,Regular,0.140292495,Grocery,108.5228,OUT045,Small,Tier 2,Supermarket Type1,1989.4104,7
8.42,Low Fat,0.070555571,Household and Non-Food Items,216.0192,OUT035,Small,Tier 2,Supermarket Type1,2372.9112,5
7.63,Low Fat,0.061409711,Beverages,94.6436,OUT017,Small,Tier 2,Supermarket Type1,1607.2412,2
10.5,Regular,0.066555152,Grocery,80.896,OUT017,Small,Tier 2,Supermarket Type1,958.752,2
7.575,Low Fat,0.092711708,Grocery,197.7768,OUT010,High,Tier 3,Grocery Store,197.0768,11
13.5,Regular,0.017844609,Grocery,81.396,OUT013,High,Tier 3,Supermarket Type1,1198.44,22
12.15,Low Fat,0.025916883,Grocery,120.244,OUT045,Small,Tier 2,Supermarket Type1,2277.036,7
5.405,Regular,0.053611144,Grocery,197.7742,OUT035,Small,Tier 2,Supermarket Type1,796.2968,5
7.435,Low Fat,0.122837694,Grocery,208.7638,OUT046,Small,Tier 1,Supermarket Type1,3105.957,12
4.635,Low Fat,0.141174838,Grocery,127.0994,OUT045,Small,Tier 2,Supermarket Type1,2826.9868,7
8.96,Regular,0.069078149,Fruits and Vegetables,197.7768,OUT045,Small,Tier 2,Supermarket Type1,3153.2288,7
18.35,Low Fat,0.089345074,Household and Non-Food Items,191.9504,OUT018,Medium,Tier 3,Supermarket Type2,5369.0112,0
11.65,Regular,0.058822142,Grocery,173.5422,OUT049,Medium,Tier 1,Supermarket Type1,3448.844,10
10.5,Low Fat,0.071368699,Frozen Foods,121.3098,OUT049,Medium,Tier 1,Supermarket Type1,1446.1176,10
7.39,Low Fat,0.068055818,Household and Non-Food Items,140.7812,OUT018,Medium,Tier 3,Supermarket Type2,1567.2932,0
12.370000000000001,Regular,0.150122794,Proteins,154.5314,OUT027,Medium,Tier 3,Supermarket Type3,1396.1826,24
14.0,Low Fat,0.030094192,Fruits and Vegetables,215.7192,OUT046,Small,Tier 1,Supermarket Type1,1078.596,12
18.5,Regular,0.076097035,Grocery,145.8102,OUT010,High,Tier 3,Grocery Store,291.6204,11
13.65,Regular,0.025973384,Grocery,79.6302,OUT045,Small,Tier 2,Supermarket Type1,554.6114,7
14.15,Low Fat,0.0,Grocery,244.1828,OUT045,Small,Tier 2,Supermarket Type1,731.0484,7
10.1,Regular,0.053887301,Fruits and Vegetables,225.6088,OUT017,Small,Tier 2,Supermarket Type1,4250.4672,2
10.1,Low Fat,0.024262772,Grocery,117.615,OUT018,Medium,Tier 3,Supermarket Type2,1514.695,0
13.85,Low Fat,0.034624104,Beverages,115.0492,OUT049,Medium,Tier 1,Supermarket Type1,4054.722,10
13.1,Regular,0.044281996,Fruits and Vegetables,178.5318,OUT045,Small,Tier 2,Supermarket Type1,3067.3406,7
18.75,Low Fat,0.052121825,Household and Non-Food Items,104.828,OUT049,Medium,Tier 1,Supermarket Type1,2343.616,10
14.0,Regular,0.135662712,Frozen Foods,52.064,OUT013,High,Tier 3,Supermarket Type1,852.224,22
16.1,Low Fat,0.023613955,Beverages,192.8846,OUT049,Medium,Tier 1,Supermarket Type1,5350.3688,10
11.486,Low Fat,0.082152451,Grocery,179.9002,OUT027,Medium,Tier 3,Supermarket Type3,4119.3046,24
11.516,Regular,0.02363057,Grocery,141.7154,OUT019,Small,Tier 1,Grocery Store,425.4462,24
12.35,Low Fat,0.164274416,Household and Non-Food Items,119.8124,OUT045,Small,Tier 2,Supermarket Type1,2133.2232,7
20.7,Regular,0.047587685,Grocery,215.0876,OUT045,Small,Tier 2,Supermarket Type1,5145.3024,7
7.825,Low Fat,0.079952983,Proteins,62.7826,OUT018,Medium,Tier 3,Supermarket Type2,1162.4868,0
14.835000000000003,Low Fat,0.024992442,Household and Non-Food Items,53.6614,OUT019,Small,Tier 1,Grocery Store,165.7842,24
12.1,Low Fat,0.115107028,Grocery,222.0114,OUT045,Small,Tier 2,Supermarket Type1,3547.3824,7
9.863,Low Fat,0.008604657,Household and Non-Food Items,123.1756,OUT027,Medium,Tier 3,Supermarket Type3,1211.756,24
14.65,Low Fat,0.083528446,Household and Non-Food Items,162.4552,OUT045,Small,Tier 2,Supermarket Type1,2274.3728,7
13.016,Regular,0.036731658,Proteins,177.237,OUT027,Medium,Tier 3,Supermarket Type3,4763.799,24
20.75,Regular,0.129337594,Proteins,238.188,OUT046,Small,Tier 1,Supermarket Type1,5033.448,12
11.15,Low Fat,0.0,Others,65.0142,OUT049,Medium,Tier 1,Supermarket Type1,1120.5414,10
12.1,Low Fat,0.029827665,Beverages,144.3444,OUT049,Medium,Tier 1,Supermarket Type1,2612.5992,10
11.6,Regular,0.157718931,Grocery,168.3474,OUT017,Small,Tier 2,Supermarket Type1,4548.0798,2
17.6,Low Fat,0.008046275,Grocery,173.7422,OUT017,Small,Tier 2,Supermarket Type1,5863.0348,2
15.260000000000002,Low Fat,0.068753558,Household and Non-Food Items,127.9678,OUT019,Small,Tier 1,Grocery Store,254.3356,24
14.876,Low Fat,0.013199737,Grocery,108.9254,OUT027,Medium,Tier 3,Supermarket Type3,2713.135,24
10.65,Low Fat,0.023971463,Fruits and Vegetables,54.0272,OUT046,Small,Tier 1,Supermarket Type1,447.4176,12
18.35,Regular,0.09468096,Fruits and Vegetables,86.2882,OUT018,Medium,Tier 3,Supermarket Type2,1631.8758,0
7.35,Regular,0.014394261,Fruits and Vegetables,241.3512,OUT045,Small,Tier 2,Supermarket Type1,5331.7264,7
18.2,Low Fat,0.049396364,Fruits and Vegetables,146.4734,OUT049,Medium,Tier 1,Supermarket Type1,3563.3616,10
8.39,Regular,0.024243294,Frozen Foods,116.0176,OUT049,Medium,Tier 1,Supermarket Type1,1603.2464,10
14.3,Low Fat,0.122469209,Grocery,121.973,OUT013,High,Tier 3,Supermarket Type1,2709.806,22
10.195,Regular,0.017730951,Grocery,239.8538,OUT017,Small,Tier 2,Supermarket Type1,4086.0146,2
14.15,Low Fat,0.035016754,Grocery,245.3828,OUT018,Medium,Tier 3,Supermarket Type2,1705.7796,0
16.2,Low Fat,0.019417732,Beverages,153.7972,OUT045,Small,Tier 2,Supermarket Type1,1402.1748,7
12.65,Low Fat,0.105265475,Beverages,159.9578,OUT010,High,Tier 3,Grocery Store,962.7468,11
15.910000000000002,Low Fat,0.038736754,Beverages,37.319,OUT027,Medium,Tier 3,Supermarket Type3,1281.665,24
10.895,Low Fat,0.044991876,Frozen Foods,107.228,OUT010,High,Tier 3,Grocery Store,426.112,11
5.735,Low Fat,0.05696122,Fruits and Vegetables,176.337,OUT046,Small,Tier 1,Supermarket Type1,1764.37,12
17.85,Low Fat,0.147255604,Grocery,93.7436,OUT017,Small,Tier 2,Supermarket Type1,1701.7848,2
5.82,Regular,0.077319079,Fruits and Vegetables,255.433,OUT046,Small,Tier 1,Supermarket Type1,4357.661,12
10.0,Low Fat,0.089135671,Household and Non-Food Items,146.9102,OUT035,Small,Tier 2,Supermarket Type1,3207.8244,5
17.6,Regular,0.041373331,Grocery,38.119,OUT035,Small,Tier 2,Supermarket Type1,732.38,5
10.1,Low Fat,0.027041859,Proteins,77.567,OUT013,High,Tier 3,Supermarket Type1,306.268,22
17.6,Regular,0.03922186,Grocery,97.241,OUT046,Small,Tier 1,Supermarket Type1,193.082,12
8.645,Low Fat,0.021581922,Grocery,53.3982,OUT035,Small,Tier 2,Supermarket Type1,1209.7586,5
19.5,Low Fat,0.128206001,Grocery,155.9314,OUT046,Small,Tier 1,Supermarket Type1,3878.285,12
7.68,Low Fat,0.071301323,Fruits and Vegetables,190.8162,OUT017,Small,Tier 2,Supermarket Type1,2693.8268,2
15.7,Low Fat,0.030765898,Beverages,43.277,OUT045,Small,Tier 2,Supermarket Type1,649.155,7
5.405,Regular,0.053730029,Grocery,199.0742,OUT045,Small,Tier 2,Supermarket Type1,4777.7808,7
20.85,Regular,0.062350672,Grocery,86.9514,OUT045,Small,Tier 2,Supermarket Type1,1416.8224,7
7.39,Low Fat,0.068163102,Household and Non-Food Items,140.4812,OUT017,Small,Tier 2,Supermarket Type1,2422.1804,2
6.465,Low Fat,0.0,Grocery,263.1884,OUT018,Medium,Tier 3,Supermarket Type2,2914.8724,0
18.25,Low Fat,0.015309885,Grocery,197.6084,OUT045,Small,Tier 2,Supermarket Type1,2380.9008,7
17.31,Regular,0.106538757,Grocery,222.3772,OUT027,Medium,Tier 3,Supermarket Type3,1556.6404,24
11.285,Low Fat,0.061999648,Grocery,230.001,OUT019,Small,Tier 1,Grocery Store,689.103,24
10.195,Low Fat,0.051618281,Grocery,31.9558,OUT013,High,Tier 3,Supermarket Type1,373.5138,22
15.1,Low Fat,0.076505799,Grocery,91.583,OUT017,Small,Tier 2,Supermarket Type1,539.298,2
13.65,Regular,0.013091186,Fruits and Vegetables,114.8834,OUT018,Medium,Tier 3,Supermarket Type2,1612.5676,0
11.323,Low Fat,0.022074764,Grocery,141.418,OUT019,Small,Tier 1,Grocery Store,559.272,24
13.429999999999998,Low Fat,0.079146113,Frozen Foods,181.466,OUT019,Small,Tier 1,Grocery Store,179.766,24
5.985,Low Fat,0.096337184,Frozen Foods,125.2678,OUT017,Small,Tier 2,Supermarket Type1,763.0068,2
9.5,Low Fat,0.142425145,Beverages,189.9872,OUT010,High,Tier 3,Grocery Store,756.3488,11
11.15,Low Fat,0.0,Grocery,44.7744,OUT045,Small,Tier 2,Supermarket Type1,181.0976,7
14.769,Low Fat,0.041663111,Household and Non-Food Items,188.6214,OUT027,Medium,Tier 3,Supermarket Type3,6029.4848,24
18.0,Low Fat,0.019386234,Household and Non-Food Items,126.8994,OUT046,Small,Tier 1,Supermarket Type1,3083.9856,12
16.01,Low Fat,0.135226962,Household and Non-Food Items,56.293,OUT019,Small,Tier 1,Grocery Store,113.186,24
16.2,Low Fat,0.0,Beverages,73.4696,OUT013,High,Tier 3,Supermarket Type1,2087.9488,22
13.15,Low Fat,0.036729122,Frozen Foods,179.7976,OUT049,Medium,Tier 1,Supermarket Type1,2535.3664,10
20.6,Low Fat,0.045380404,Household and Non-Food Items,148.4392,OUT013,High,Tier 3,Supermarket Type1,1789.6704,22
11.395,Regular,0.069587171,Proteins,234.6616,OUT046,Small,Tier 1,Supermarket Type1,4687.232,12
6.78,Regular,0.08573655,Fruits and Vegetables,229.5694,OUT013,High,Tier 3,Supermarket Type1,3425.541,22
8.84,Regular,0.076681143,Frozen Foods,110.7228,OUT049,Medium,Tier 1,Supermarket Type1,1657.842,10
16.7,Low Fat,0.102055777,Grocery,184.0292,OUT046,Small,Tier 1,Supermarket Type1,3101.2964,12
13.3,Regular,0.071856726,Fruits and Vegetables,63.2536,OUT017,Small,Tier 2,Supermarket Type1,1347.5792,2
12.6,Regular,0.063054947,Frozen Foods,102.399,OUT017,Small,Tier 2,Supermarket Type1,2270.378,2
7.6,Regular,0.142383847,Grocery,172.3448,OUT035,Small,Tier 2,Supermarket Type1,2556.672,5
12.6,Regular,0.03150851,Grocery,170.5764,OUT013,High,Tier 3,Supermarket Type1,3779.0808,22
6.67,Regular,0.123620492,Grocery,90.0514,OUT049,Medium,Tier 1,Supermarket Type1,1505.3738,10
10.695,Low Fat,0.06375108,Household and Non-Food Items,36.7848,OUT035,Small,Tier 2,Supermarket Type1,782.9808,5
12.35,Low Fat,0.04461205,Grocery,241.1538,OUT019,Small,Tier 1,Grocery Store,480.7076,24
16.6,Low Fat,0.122204371,Fruits and Vegetables,173.5738,OUT035,Small,Tier 2,Supermarket Type1,1911.5118,5
10.0,Regular,0.037764307,Grocery,127.2994,OUT046,Small,Tier 1,Supermarket Type1,642.497,12
19.1,Low Fat,0.092437711,Others,185.2608,OUT017,Small,Tier 2,Supermarket Type1,1470.0864,2
17.6,Low Fat,0.137807013,Household and Non-Food Items,161.792,OUT010,High,Tier 3,Grocery Store,159.792,11
19.5,Regular,0.077292302,Beverages,235.3958,OUT049,Medium,Tier 1,Supermarket Type1,6309.7866,10
10.1,Regular,0.045763062,Grocery,38.4848,OUT049,Medium,Tier 1,Supermarket Type1,633.8416,10
8.6,Low Fat,0.090558833,Household and Non-Food Items,112.6176,OUT018,Medium,Tier 3,Supermarket Type2,3091.9752,0
19.7,Low Fat,0.041703666,Frozen Foods,109.1912,OUT013,High,Tier 3,Supermarket Type1,1637.868,22
15.35,Low Fat,0.014098693,Frozen Foods,37.219,OUT017,Small,Tier 2,Supermarket Type1,805.618,2
5.26,Regular,0.042008667,Grocery,162.6868,OUT017,Small,Tier 2,Supermarket Type1,3767.0964,2
9.8,Low Fat,0.106933748,Fruits and Vegetables,175.337,OUT045,Small,Tier 2,Supermarket Type1,529.311,7
16.5,Low Fat,0.012663476,Household and Non-Food Items,39.3506,OUT045,Small,Tier 2,Supermarket Type1,645.1602,7
10.5,Low Fat,0.041387618,Fruits and Vegetables,40.1164,OUT035,Small,Tier 2,Supermarket Type1,849.5608,5
13.1,Low Fat,0.012148836,Others,191.353,OUT018,Medium,Tier 3,Supermarket Type2,1328.271,0
8.783,Regular,0.005935001,Grocery,98.8358,OUT027,Medium,Tier 3,Supermarket Type3,2010.716,24
9.3,Regular,0.014047825,Grocery,196.5084,OUT045,Small,Tier 2,Supermarket Type1,4364.9848,7
14.3,Low Fat,0.026375082,Frozen Foods,79.6302,OUT045,Small,Tier 2,Supermarket Type1,792.302,7
13.344999999999999,Low Fat,0.0,Fruits and Vegetables,55.7298,OUT027,Medium,Tier 3,Supermarket Type3,2804.3496,24
10.8,Low Fat,0.052174319,Beverages,240.3564,OUT045,Small,Tier 2,Supermarket Type1,4290.4152,7
11.501,Regular,0.0,Grocery,38.1848,OUT019,Small,Tier 1,Grocery Store,37.2848,24
12.85,Low Fat,0.137786856,Grocery,157.763,OUT018,Medium,Tier 3,Supermarket Type2,2659.871,0
6.78,Low Fat,0.066608487,Fruits and Vegetables,184.624,OUT035,Small,Tier 2,Supermarket Type1,5406.296,5
9.195,Regular,0.064002068,Frozen Foods,85.5566,OUT035,Small,Tier 2,Supermarket Type1,930.1226,5
7.905,Low Fat,0.06406438,Beverages,229.2694,OUT046,Small,Tier 1,Supermarket Type1,1826.9552,12
17.6,Low Fat,0.049345425,Grocery,115.4176,OUT017,Small,Tier 2,Supermarket Type1,1145.176,2
15.7,Regular,0.11521312,Grocery,112.0202,OUT017,Small,Tier 2,Supermarket Type1,3150.5656,2
11.705,Regular,0.0,Frozen Foods,83.7566,OUT019,Small,Tier 1,Grocery Store,253.6698,24
